"1","10","11","12","13","14","15","16","17","18","19","2","20","21","22","23","24","25","26","27","28","29","3","30","31","32","33","34","35","36","4","5","6","7","8","9","invalid","undetermined"
"UBE2I-AD-03025",6,4,13,78,229,173,443,42,19,18,112,36,141,190,199,43,5,67,106,7,50,17,9,50,47,2,26,3,1,4044,53,113,82,2,3,40,1,282
"UBE2I-AD-03026",1,17,45,45,0,0,67,27,95,0,2,22,16,0,12,26,49,5,0,1,8,42,0,47,9,10,0,13,4,0,26,84,13,33,15,4,1,52
"UBE2I-AD-03028",216,185,135,142,506,637,807,168,257,22,124,234,114,87,1600,1298,568,33,140,503,53,24,447,37,11,8,5,8,4,12,340,339,238,197,96,72,2,328
"UBE2I-AD-03029",129,139,213,185,18,16,38,2,62,13,53,60,32,30,35,134,54,32,12,11,150,70,29,181,35,72,55,15,19,11,106,177,199,199,55,121,2,152
"UBE2I-AD-03030",28,8,31,3,1,28,60,35,4,0,8,33,4,5,7,31,5,7,1,0,16,58,32,17,5,17,4,0,8,6,1,6,1,32,18,20,1,236
"UBE2I-AD-03031",1,2,2,14,16,12,21,8,18,7,20,4,8,2,8,43,9,13,7,7,1,14,3,9,3,1,3,9,4,4,7,19,6,4,1,2,7,768
"UBE2I-AD-03032",4,54,59,11,53,258,70,200,14,5,28,20,24,47,7,37,6,8,18,10,37,43,9,18,21,19,50,11,8,4,64,32,22,58,25,34,6,354
"UBE2I-AD-03033",1152,1093,1633,1121,147,380,326,486,717,119,189,1080,238,185,165,596,178,140,113,59,10270,745,612,939,228,172,135,24,66,52,1706,1683,898,1395,939,543,19,1082
"UBE2I-AD-03034",1,38,5,22,63,4,17,5,97,1,7,31,0,1,0,26,12,0,11,0,23,73,36,26,1,0,0,0,27,0,47,32,22,16,39,1,1,92
"UBE2I-AD-03035",72,34,36,107,0,17,119,42,100,1,11,16,2,15,42,0,44,1,0,4,49,42,72,11,13,10,0,22,0,0,60,38,77,15,0,14,0,44
"UBE2I-AD-03036",68,12,74,2,241,200,76,107,10,1,152,0,6,2,26,37,73,76,4,14,6,107,84,80,22,0,0,5,84,25,50,104,2,26,24,3,3,197
"UBE2I-AD-03038",35,8,119,47,28,39,27,11,20,51,40,76,0,35,27,41,47,27,11,11,20,32,6,25,12,26,23,24,6,14,12,2,35,21,0,12,0,246
"UBE2I-AD-03040",349,209,425,355,7508,938,1525,358,4969,860,1081,235,522,688,1202,1570,224,1795,2089,4968,118,126,549,93,43,33,37,5,16,3,380,165,440,159,305,173,19,50710
"UBE2I-AD-03041",85,22,74,148,4,52,52,0,50,18,10,0,10,4,60,26,118,0,2,5,31,34,87,64,5,43,1,1,2,3,19,112,57,48,29,37,1,575
"UBE2I-AD-03042",60,10,17,39,8,39,11,1,6,3,4,1,7,6,49,45,10,2,16,4,7,13,3,8,7,0,8,4,1,7,6,57,50,24,1,32,1,60906
"UBE2I-AD-03043",2,52,11,0,0,0,7,0,83,0,2,2,2,2,4,23,0,3,3,5,32,30,36,17,4,1,3,1,1,0,18,50,4,7,7,0,1,211
"UBE2I-AD-03044",97,25,22,9,1,4,1,0,3,121,17,1,2,2,9,12,0,0,0,1,69,14,1,11,1,0,7,2,0,0,2,12,24,57,34,41,4,112
"UBE2I-AD-03045",55,0,0,13,2,2,1,1,3,1,1,0,5,1,0,2,0,1,0,1,1,4,1,8,0,0,1,1,3,11,0,22,0,0,0,0,13,91868
"UBE2I-AD-03046",461,269,102,213,11,14,149,6,1,0,3,107,29,9,18,42,24,0,2,6,26,43,303,41,7,40,17,7,0,16,532,615,408,499,253,182,6,161
"UBE2I-AD-03047",40,84,22,16,29,13,8,3,17,3,23,9,7,7,28,4,47,1,1,5,9,25,12,3,20,4,1,3,2,0,13,35,24,13,28,1,1,38
"UBE2I-AD-03049",293,61,101,72,156,165,158,176,140,171,44,98,40,31,79,29,48,23,37,34,100,93,62,126,41,23,18,38,13,9,80,99,136,200,44,15,12,849
"UBE2I-AD-03050",45,69,1,14,335,147,571,151,0,80,233,0,135,18,175,58,290,7,34,28,55,60,22,30,4,0,21,7,0,2,21,84,50,91,31,0,0,443
"UBE2I-AD-03051",21,22,110,69,53,75,5,91,187,35,24,10,5,4,28,79,6,16,0,7,158,51,51,52,14,26,7,0,1,0,135,41,157,85,57,31,2,70
"UBE2I-AD-03052",7,34,17,22,35,13,79,5,53,5,37,16,12,7,3,6,38,1,5,78,37,24,12,17,3,4,10,1,2,2,27,21,8,6,9,4,1,71
"UBE2I-AD-03053",31,38,44,82,2,46,129,1,38,3,18,12,13,7,110,27,8,6,1,11,121,36,46,37,29,32,7,6,8,1,30,230,27,12,31,73,0,321
"UBE2I-AD-03055",1164,1389,2051,1559,376,527,614,1123,1460,459,465,1149,415,206,650,890,615,189,102,145,1647,1361,1443,1293,374,233,362,162,176,174,1709,2133,1707,1835,1133,753,15,1026
"UBE2I-AD-03056",87,36,54,21,11,8,2,17,4,9,2,70,17,3,31,40,32,3,1,2,34,31,45,95,0,1,23,24,6,4,19,24,49,19,82,20,1,225
"UBE2I-AD-03057",1878,1089,1318,1665,205,318,301,679,861,302,263,1492,225,114,338,288,357,94,75,31,1109,708,1056,688,164,147,147,62,118,94,2051,2077,1429,1695,1090,665,14,818
"UBE2I-AD-03058",40,7,3,2,11,12,10,5,51,7,6,2,5,3,6,4,2,3,9,4,6,6,52,4,4,9,4,7,2,4,11,7,6,4,0,4,1,59154
"UBE2I-AD-03059",1,1,0,0,1,57,18,1,0,0,0,1,5,8,0,51,0,4,0,6,0,0,4,5,0,1,2,0,0,0,2,0,2,0,1,1,1,94
"UBE2I-AD-03060",10,187,82,9,0,89,29,27,277,57,16,92,3,6,24,9,22,2,8,4,66,37,110,54,5,15,3,15,17,5,151,36,187,56,97,72,3,90294
"UBE2I-AD-03063",162,36,18,8,33,7,41,0,1,10,0,0,13,1,27,4,0,4,0,1,17,30,0,21,9,16,12,0,6,0,88,88,42,29,85,0,1,92
"UBE2I-AD-03064",28,0,82,10,34,33,82,0,83,23,21,80,2,10,42,6,13,0,10,13,37,46,12,65,0,15,13,2,0,0,52,115,73,142,0,10,0,40
"UBE2I-AD-03065",1219,962,1806,1393,619,411,540,1034,850,696,268,994,321,280,486,558,412,70,138,107,1630,1242,1663,1381,213,270,278,117,169,153,1925,2011,1810,1718,1073,781,15,1019
"UBE2I-AD-03066",31,158,41,3,1,18,22,0,2,0,0,175,11,4,9,14,0,10,6,7,10,13,51,20,0,3,1,0,0,8,21,38,57,13,29,0,0,60
"UBE2I-AD-03068",66,19,24,50,1,38,31,0,26,0,1,0,5,0,0,18,0,0,0,2,22,52,4,22,26,0,0,1,0,0,66,33,0,32,7,15,0,85
"UBE2I-AD-03069",28,20,14,59,0,1,64,13,4,72,1,20,0,13,6,23,0,5,5,0,19,16,2,12,10,5,12,2,22,16,58,50,6,54,48,10,2,152
"UBE2I-AD-03070",65,44,87,30,0,272,106,1,1,1,13,32,346,11,102,25,198,289,1,64,40,76,88,12,32,6,16,6,18,12,182,67,54,32,0,3,1,150
"UBE2I-AD-03071",2,24,1,0,0,1,4,1,2,0,0,0,0,1,0,1,2,0,1,0,2,5,14,0,2,0,0,0,1,0,1,15,0,1,0,2,0,20
"UBE2I-AD-03072",1,0,6,18,26,7,33,0,4,105,3,1,8,6,37,19,22,15,0,7,43,6,23,25,3,0,0,0,0,0,20,34,4,70,0,12,1,22
"UBE2I-AD-03073",33,41,88,28,0,1,25,14,0,17,8,36,2,11,12,29,1,4,0,10,36,67,38,35,14,31,0,6,1,9,153,62,89,53,27,29,0,106
"UBE2I-AD-03076",92,18,64,65,0,22,44,0,64,0,2,9,16,18,8,0,18,1,3,0,17,35,40,38,1,12,4,4,0,0,27,90,1,31,49,34,3,95
"UBE2I-AD-03077",20,6,52,53,0,2,91,42,1,0,5,41,23,0,24,29,21,0,8,2,62,27,30,49,25,0,0,8,1,0,85,16,55,149,0,9,1,895
"UBE2I-AD-03078",1,4,36,4,43,31,38,6,16,8,10,0,4,4,64,10,6,23,3,9,0,16,0,16,5,1,2,5,4,1,14,34,10,58,37,0,0,96
"UBE2I-AD-03079",7,5,7,15,10,26,33,4,9,2,7,1,19,24,3,11,3,399,3,5,5,2,2,2,3,10,2,5,2,1,8,24,4,5,45,2,8,52455
"UBE2I-AD-03080",1,1,0,16,0,1,1,0,7,0,0,2,3,4,0,10,0,0,0,1,0,6,0,1,0,0,0,0,1,0,3,3,0,0,2,1,1,74
"UBE2I-AD-03081",38,11,34,57,7,3,5,13,2,1,7,2,20,2,0,46,1,10,2,5,32,14,14,47,2,0,22,3,0,3,37,31,32,0,12,11,1,61
"UBE2I-AD-03082",9,30,18,31,32,30,37,0,0,0,1,0,9,1,1,13,1,0,12,2,16,2,31,17,0,0,11,6,1,0,29,13,0,22,1,0,1,28
"UBE2I-AD-03083",20,19,5,6,23,179,23,0,30,9,46,10,5,16,24,59,6,27,12,4,12,9,11,9,4,8,1,26,1,1,15,11,2,4,2,14,2,60
"UBE2I-AD-03084",346,345,410,368,91,94,40,140,0,117,4,657,43,33,15,10,83,1,10,6,68,23,677,42,13,5,2,4,0,12,515,248,529,468,355,310,6,202
"UBE2I-AD-03086",793,666,892,294,27,70,65,151,1,51,38,418,31,18,49,12,143,15,0,7,99,55,738,82,37,50,45,0,7,18,713,967,689,478,269,154,7,286
"UBE2I-AD-03088",1,21,0,0,0,0,1,0,1,2,2,0,2,0,0,0,0,0,0,1,1,2,0,2,0,0,1,1,1,0,0,0,1,0,0,0,3,435
"UBE2I-AD-03090",1,1,1,0,1,2,7,0,1,0,1,1,3,1,0,2,0,2,2,2,1,1,1,0,1,0,0,1,2,0,2,0,0,1,1,0,0,40
"UBE2I-AD-03091",530,462,554,518,7295,6557,10125,2344,2681,1746,2700,447,2471,2689,3760,6349,3551,3623,2635,3880,661,595,335,430,135,215,152,2321,1204,844,851,665,585,496,182,284,33,2121
"UBE2I-AD-03093",11,8,52,28,459,154,421,250,50,4,248,9,126,15,47,37,132,3,149,35,44,37,32,28,9,5,21,1,6,53,35,71,26,59,77,3,14,1186
"UBE2I-AD-03094",30,22,89,11,0,40,42,0,1,5,12,1,3,19,0,2,22,1,12,0,34,37,12,38,12,21,4,0,0,0,40,38,62,49,40,1,1,67
"UBE2I-AD-03095",1,1,1,9,23,0,87,3,2,18,2,3,0,8,24,0,26,42,0,2,8,12,0,0,1,0,1,2,0,0,22,1,1,0,1,0,3,756
"UBE2I-AD-03096",15,18,36,26,261,578,740,718,2407,383,357,31,82,45,354,435,524,1164,286,169,26,31,11,58,8,57,0,28,265,9,50,45,26,9,44,16,2,286
"UBE2I-AD-03099",19,42,32,56,2,28,6,1,0,1,2,0,1,1,3,3,0,0,5,4,40,45,13,14,22,13,1,26,13,7,24,93,35,14,0,0,3,166
"UBE2I-AD-03101",1,70,43,10,0,19,2,0,0,2,4,38,8,0,0,19,0,0,1,0,9,44,35,28,1,0,32,3,0,0,28,18,1,30,24,19,1,68
"UBE2I-AD-03102",2959,2161,3196,2513,787,892,778,1737,2132,1342,564,2029,587,500,866,1039,1734,164,289,216,2941,2150,2891,2151,586,534,549,278,256,623,2827,3331,2907,3066,1735,1272,44,2316
"UBE2I-AD-03103",30,88,35,29,10,20,8,93,1,3,15,13,11,8,5,3,1,7,3,15,42,7,66,23,18,3,2,6,49,2,109,10,2,53,73,19,4,173
"UBE2I-AD-03105",2695,1431,2906,2078,383,570,668,877,1086,972,391,1640,446,336,542,984,1288,205,165,146,2150,1975,1790,2169,424,340,296,259,147,229,2176,3028,2545,2114,1509,1040,30,1497
"UBE2I-AD-03106",1,36,62,0,82,3,26,1,4,3,4,1,13,4,1,19,9,3,2,4,51,13,30,34,5,16,9,6,2,1,60,45,14,2,24,7,1,116
"UBE2I-AD-03108",1,13,34,13,168,20,56,0,2,79,4,0,4,3,23,32,0,2,2,1,18,72,1,12,0,0,2,2,0,21,33,6,78,38,17,9,1,76
"UBE2I-AD-03109",15,20,35,19,109,99,353,49,72,45,5,26,4,1,31,41,34,14,18,10,63,27,49,18,8,9,23,0,6,332,45,41,16,18,24,0,2,192
"UBE2I-AD-03110",1,53,25,9,0,0,21,1,21,0,7,40,0,4,0,0,5,10,0,0,12,25,141,3,15,1,1,0,0,0,87,18,23,73,33,0,0,191
"UBE2I-AD-03111",15,7,5,21,262,304,620,0,52,290,29,8,584,105,456,926,14,169,125,239,53,34,1,27,17,59,10,0,50,1,36,10,20,33,0,1,1,397
"UBE2I-AD-03113",30,15,0,8,6,11,42,3,3,1,4,1,12,3,13,10,4,3,10,7,9,2,31,13,11,0,2,13,3,2,3,0,0,0,115,0,4,197
"UBE2I-AD-03114",9,69,26,44,103,44,38,38,256,4,27,47,72,26,58,50,34,17,13,5,149,60,27,50,60,15,29,5,14,23,47,24,40,44,5,46,1,143
"UBE2I-AD-03115",1,0,8,0,0,7,1,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,0,0,1,73
"UBE2I-AD-03116",10,24,2,3,68,18,14,16,8,25,36,34,7,4,4,6,32,15,11,3,9,10,3,16,0,1,2,3,10,5,6,8,2,62,2,12,21,693
"UBE2I-AD-03118",44,25,39,33,271,236,674,2,2,11,11,0,173,315,99,714,35,128,13,99,20,56,1,13,7,2,0,5,0,0,1,136,77,15,9,0,3,146
"UBE2I-AD-03120",48,25,19,29,6,7,31,35,52,4,9,26,13,5,16,17,10,2,3,10,8,7,0,2,16,4,4,1,4,1,22,42,9,1,0,20,0,53
"UBE2I-AD-03121",12,9,12,0,122,2,104,44,17,0,7,0,5,1,0,39,1,15,12,21,1,20,33,32,5,1,16,2,3,14,37,45,28,18,0,5,1,62
"UBE2I-AD-03122",43,0,27,13,1,59,18,1,0,0,0,33,0,1,0,0,5,1,0,3,2,13,2,5,1,0,4,0,0,12,0,14,0,18,0,0,1,101
"UBE2I-AD-03123",17,30,15,50,0,4,11,0,0,0,2,1,6,0,7,2,0,8,0,1,13,46,112,19,0,0,18,0,4,7,3,8,27,21,26,35,0,57
"UBE2I-AD-03125",2,1,12,32,1,1,2,107,2,3,1,0,5,0,0,0,27,0,2,1,28,7,4,3,5,21,0,16,1,9,42,40,86,31,41,0,0,64
"UBE2I-AD-03126",11,1,12,56,59,21,15,12,3,7,11,36,5,7,25,26,23,7,12,16,39,18,6,6,3,1,4,7,9,8,22,5,3,15,1,5,3,10142
"UBE2I-AD-03128",18,35,31,23,8,0,49,0,1,0,0,1,4,1,16,6,0,1,1,10,45,38,14,11,1,1,4,13,0,0,12,44,0,0,3,74,0,22
"UBE2I-AD-03129",25,1,11,1,2,0,6,1,0,2,1,0,8,0,1,0,1,13,0,0,19,0,0,1,0,0,0,0,0,0,7,0,1,0,0,0,1,10
"UBE2I-AD-03130",1,102,97,81,0,30,37,1,22,0,16,89,12,29,7,21,22,4,10,6,134,73,197,82,26,8,23,0,2,6,66,122,111,139,99,25,2,602
"UBE2I-AD-03131",67,20,102,49,55,19,62,61,13,5,7,16,6,9,87,250,6,16,6,8,37,27,159,49,0,13,6,20,0,10,81,21,44,40,19,40,26,1804
"UBE2I-AD-03133",1723,1593,2423,1902,1012,691,1007,1771,1505,849,470,842,462,368,572,933,772,255,134,230,2490,1994,1938,1880,378,258,324,134,1609,229,2217,2590,2012,1728,1260,813,14,1002
"UBE2I-AD-03134",89,0,43,27,29,1,53,48,113,30,9,0,2,0,20,38,6,0,2,2,29,30,0,5,0,0,5,0,0,7,83,85,67,48,3,5,3,14991
"UBE2I-AD-03137",499,614,489,459,1270,1384,1369,415,845,279,579,517,541,384,701,1048,751,105,129,73,860,690,686,542,162,139,130,78,151,521,833,1031,790,777,509,412,12,836
"UBE2I-AD-03138",15,21,10,50,3,3,31,2,3,31,1,0,9,2,6,6,1,5,2,1,19,14,6,32,22,0,4,7,2,0,15,2,16,22,24,18,0,251
"UBE2I-AD-03139",134,37,64,112,192,422,334,2,159,47,68,127,120,64,63,175,29,49,138,1,13,73,93,49,21,0,19,0,0,7,112,94,39,80,75,30,2,108
"UBE2I-AD-03141",1,1,0,10,0,195,31,0,173,0,0,1,42,1,0,0,1,0,0,13,10,6,18,0,0,0,1,0,1,0,0,1,0,0,5,0,1,67
"UBE2I-AD-03142",367,479,579,539,192,217,73,155,498,384,154,534,168,75,193,382,150,47,50,89,573,626,683,540,78,68,152,48,43,1673,396,707,540,557,321,342,7,496
"UBE2I-AD-03144",139,93,42,111,9,14,96,148,105,29,18,140,14,15,37,13,39,23,7,10,92,51,97,72,20,25,30,1,8,20,50,109,51,35,32,41,6,368
"UBE2I-AD-03145",719,985,1364,1343,766,511,738,834,1485,582,381,676,469,233,649,891,3895,114,128,97,1477,1051,805,1119,231,242,155,110,191,4117,1529,1388,1066,957,645,686,22,1133
"UBE2I-AD-03146",1309,1358,2245,2371,11748,12941,14639,4227,5980,3660,6492,1000,6591,6127,6682,11075,11292,2858,3159,4694,2359,1910,1649,1746,1002,635,942,782,1395,1341,2121,2405,1983,2082,1081,871,62,4248
"UBE2I-AD-03148",1014,870,970,1056,7806,9577,11535,2202,2779,1372,3745,859,3887,3071,3595,5861,4070,1551,1333,1470,1279,1252,743,1059,397,232,395,251,185,310,911,1540,940,693,761,476,52,2632
"UBE2I-AD-03149",67,56,24,18,3,1,1,86,147,2,6,0,4,12,0,1,0,14,0,1,17,46,31,37,10,0,1,1,6,0,85,12,17,13,0,28,3,143
"UBE2I-AD-03151",49,250,58,272,624,3072,1921,334,219,160,317,775,277,876,1436,545,2296,324,4450,27,18,23,267,26,14,13,4,5,0,3,287,481,300,282,200,21,11,650
"UBE2I-AD-03153",34,11,47,32,36,48,9,1,119,0,26,55,7,9,32,13,0,0,9,18,8,18,100,22,0,2,5,16,18,12,53,44,3,16,13,15,0,148
"UBE2I-AD-03154",1391,1214,2082,1766,3110,4463,4374,1499,1971,681,465,1076,887,519,1265,2170,1208,415,303,288,2081,1467,1654,1731,341,393,270,172,300,3649,1677,2440,1801,1489,1013,674,39,2171
"UBE2I-AD-03155",7,53,16,24,190,422,601,183,2,4,138,0,128,3,698,116,324,1448,98,297,9,20,43,19,14,0,1,0,0,2,24,20,32,14,1,2,1,152
"UBE2I-AD-03156",1,0,0,0,5,2,3,0,1,0,1,1,1,1,0,3,1,3,2,1,1,2,2,0,1,0,1,0,1,0,0,3,1,0,1,0,1,28
"UBE2I-AD-03158",4,11,5,42,938,715,514,51,51,331,1191,4,120,317,545,460,1092,516,144,275,98,21,25,174,57,14,5,27,24,65,103,33,58,35,1,26,3,328
"UBE2I-AD-03159",70,98,83,47,119,72,44,136,20,20,40,162,33,34,83,187,152,21,38,6,153,89,88,102,31,79,66,8,19,28,90,221,170,31,32,25,2,283
"UBE2I-AD-03160",5,1,1,15,37,31,12,4,5,1,8,0,8,6,48,5,2,27,2,3,6,16,12,17,5,10,6,2,2,3,126,23,16,0,9,0,0,34
"UBE2I-AD-03161",156,24,172,88,0,56,38,1,57,2,8,37,37,21,38,35,21,11,18,5,131,94,101,123,29,35,1,1,0,22,30,26,94,50,0,14,0,288
"UBE2I-AD-03162",39,8,57,22,78,202,247,224,0,183,28,0,72,357,241,405,300,44,18,804,9,20,21,24,4,1,0,4,8,14,26,18,26,3,6,12,3,243
"UBE2I-AD-03165",43,15,11,50,28,1,73,0,106,0,0,1,2,1,1,1,0,0,3,20,23,43,66,24,12,0,5,1,0,2,26,0,0,77,16,26,2,137
"UBE2I-AD-03166",4143,3850,5376,4543,1235,1606,1510,3073,3845,1967,1265,3551,1152,938,1706,2029,1729,416,300,479,5637,4381,4814,4618,1055,840,1241,454,377,3562,5266,6643,4999,5133,2658,2005,64,46358
"UBE2I-AD-03167",1954,1939,2458,2134,824,920,940,1385,1876,962,574,2098,598,422,544,543,821,201,185,184,2649,2183,2329,2135,503,367,502,297,199,347,2677,3675,2659,2397,1409,1327,30,1422
"UBE2I-AD-03168",46,109,44,69,136,450,44,120,5,0,169,49,186,4,6,16,0,20,0,0,147,79,124,72,33,15,0,89,16,0,52,20,124,50,70,26,2,98
"UBE2I-AD-03170",3743,3016,4835,3880,1173,1796,1706,2690,4305,1626,922,1723,950,739,1073,2602,2014,417,312,376,4540,3590,4003,4229,921,711,854,320,381,450,4112,5040,4470,3336,2609,1775,53,2735
"UBE2I-AD-03173",45,105,177,165,672,2022,1127,172,357,243,1150,375,368,709,596,983,632,296,177,216,278,172,173,175,75,65,35,5,67,9,332,253,123,195,94,23,5,544
"UBE2I-AD-03174",2479,1975,2326,1993,6570,5235,8664,2311,4822,1280,2382,1574,2576,1224,2812,3354,4351,1279,1448,975,2370,1925,2259,1609,339,378,392,304,501,991,2468,2671,2464,2262,915,1007,41,2618
"UBE2I-AD-03175",1,0,2,2,1,4,3,0,1,1,0,16,11,1,0,0,0,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0,7,0,0,31
"UBE2I-AD-03176",15,61,74,40,59,400,233,469,106,200,239,0,86,25,86,72,86,71,137,136,11,62,90,58,0,10,14,4,0,0,24,63,36,70,4,87,1,138
"UBE2I-AD-03178",2216,1856,2412,1985,13427,15643,16545,3719,3241,3165,5214,1306,3076,2180,4802,9168,5712,3176,1595,3368,2135,2052,2242,1968,495,445,612,345,1249,698,2086,2964,2322,2359,1274,1130,55,3631
"UBE2I-AD-03179",602,346,244,543,7,89,62,1,63,63,34,670,9,19,0,24,17,20,0,11,68,65,864,69,6,58,21,23,0,0,556,772,758,592,340,325,4,322
"UBE2I-AD-03180",1,13,30,19,37,47,43,19,122,29,0,90,15,2,1,6,1,6,7,2,31,23,60,61,23,0,8,39,13,7,44,27,16,0,16,0,0,73
"UBE2I-AD-03182",47,135,101,57,4,13,121,20,150,8,14,26,35,4,1,11,8,22,1,8,56,140,113,67,3,22,1,3,1,10,99,91,160,66,80,27,4,92
"UBE2I-AD-03184",23,8,67,44,61,0,0,1,129,0,0,0,14,2,7,0,0,4,1,5,35,43,0,49,0,13,8,0,0,0,0,0,14,17,0,47,0,32
"UBE2I-AD-03186",1920,1543,2846,1675,345,542,710,940,1193,462,345,1489,399,319,1894,945,583,115,145,135,1691,1411,2253,1381,329,250,324,6724,136,145,2451,2676,1964,2300,1021,1115,31,1531
"UBE2I-AD-03187",32,20,47,0,1,10,1,0,2,0,4,1,6,5,0,3,0,2,1,1,9,35,64,2,0,0,31,1,0,9,50,37,0,12,38,20,2,179
"UBE2I-AD-03188",1797,2144,2825,2500,773,727,780,1279,1458,693,521,1733,618,445,943,1465,832,229,174,145,2821,1995,2180,2055,557,433,566,229,1202,187,2826,2968,2603,2962,1586,1422,41,1587
"UBE2I-AD-03190",26,6,70,26,1,24,114,112,1,2,10,0,15,5,6,13,83,2,3,3,42,21,11,51,11,15,3,5,29,0,51,43,8,32,65,14,1,78
"UBE2I-AD-03191",66,51,28,114,5,3,4,55,66,31,17,68,11,14,13,47,90,1,6,4,65,35,45,38,3,0,11,1,22,3,85,169,55,28,29,7,6,142
"UBE2I-AD-03192",28,5,5,20,178,11,56,0,11,120,57,0,103,11,79,55,5,4,43,0,49,20,12,19,7,7,8,0,1,0,40,11,55,24,33,18,3,283
"UBE2I-AD-03193",13,4,67,51,8,9,66,7,7,14,13,32,13,7,5,20,17,4,3,9,16,26,4,11,0,20,1,2,0,1,74,10,2,3,115,3,1,124
"UBE2I-AD-03194",264,132,87,111,48,37,94,164,322,175,38,26,42,51,25,26,88,25,3,8,116,94,183,125,15,18,21,30,1,8,135,230,262,166,55,0,6,601
"UBE2I-AD-03195",6,0,0,0,1,1,2,30,0,1,1,0,3,0,1,110,0,4,1,0,11,10,1,9,1,0,4,0,1,0,1,79,0,7,0,1,0,149
"UBE2I-AD-03196",2244,2368,2523,1537,172,446,168,157,188,129,43,3659,38,25,68,63,131,28,91,42,202,153,3225,225,53,35,68,9,39,32,2890,2815,2202,2357,1801,840,35,1974
"UBE2I-AD-03198",132,67,112,145,494,980,367,87,4,3,1142,166,25,4259,342,162,132,898,481,3631,79,16,68,37,72,26,15,414,0,0,266,177,193,395,4,63,10,766
"UBE2I-AD-03199",1780,1356,2165,1785,5847,7506,8339,2350,2427,873,1116,1551,1553,956,1396,2229,1580,486,499,789,2429,1999,1897,1960,452,457,397,186,128,160,2417,2785,2064,1789,1269,1171,36,2055
"UBE2I-AD-03200",1,0,12,33,72,4,6,255,3,0,1,0,6,5,26,3,1,1,2,1,19,8,10,8,0,1,0,0,0,0,24,24,1,5,9,14,0,97
"UBE2I-AD-03201",7,0,51,90,64,74,64,83,64,10,10,21,7,2,3,11,104,16,23,18,16,50,58,23,25,4,21,219,4,6,51,88,91,42,80,6,5,453
"UBE2I-AD-03202",118,4,8,30,13,25,37,11,31,52,34,2,21,18,7,2,4,21,52,30,17,38,47,48,72,90,84,24,7,0,27,18,6,25,0,12,4,143
"UBE2I-AD-03203",19827,18391,18112,16989,2554,2471,2472,3344,4093,2029,1363,18013,1077,973,1670,2524,2558,538,512,676,5422,3896,22067,3992,3409,820,1233,692,2728,612,20046,23543,18013,21167,12478,8835,684,111903
"UBE2I-AD-03204",163,35,77,20,93,48,19,16,43,40,15,17,0,3,0,2,26,10,0,4,7,36,74,25,1,0,7,2,3,1,123,111,24,104,94,12,2,160
"UBE2I-AD-03206",2268,1591,2593,2295,1704,1759,2709,2125,1764,1047,689,1171,732,515,676,934,1175,179,192,264,2767,2391,2657,2025,488,375,396,294,655,207,2283,3733,2563,1925,1500,1028,27,1782
"UBE2I-AD-03207",2,27,0,25,1,11,3,6,18,15,18,1,4,3,1,11,17,3,4,9,49,31,36,43,3,6,4,9,14,18,1,16,35,46,11,24,1,67795
"UBE2I-AD-03209",22,12,41,52,588,629,128,659,261,106,53,1,155,12,17,18,109,19,285,69,45,18,1,28,19,17,0,5,4,21,76,48,41,36,8,1,1,120
"UBE2I-AD-03211",135,64,81,82,7,11,91,15,167,137,10,10,7,26,60,79,36,5,9,13,32,36,2,54,40,0,10,10,15,0,80,195,16,56,29,6,1,126
"UBE2I-AD-03212",435,573,773,610,6053,8374,10882,4661,8513,2870,7827,496,5015,5730,3797,5703,5752,5924,4236,6941,686,691,770,668,1471,681,2780,1553,1716,2507,805,794,539,550,371,304,48,3138
"UBE2I-AD-03213",49,17,34,40,1,33,36,6,2,3,18,1,9,8,0,43,9,1,1,1,34,28,70,47,6,0,0,1,0,6,8,38,11,52,9,0,0,60314
"UBE2I-AD-03214",1044,1145,1353,1265,609,330,660,806,1376,286,412,688,424,255,615,688,449,102,74,116,1401,1130,1231,1013,379,253,280,235,140,121,1847,2095,1287,1056,924,535,27,871
"UBE2I-AD-03215",5,16,34,7,2,0,3,0,26,53,1,5,1,13,0,2,6,0,1,0,18,33,17,7,12,0,16,0,1,1,22,28,5,17,1,2,0,22
"UBE2I-AD-03216",61,1,22,15,134,304,134,53,8,2,5,0,6,67,2,268,2,3,8,10,2,3,1,2,2,0,21,1,2,4,36,25,42,29,1,0,2,75
"UBE2I-AD-03218",1,4,65,18,1,76,9,0,110,11,38,40,5,8,0,1,0,11,8,1,38,16,24,17,0,4,0,7,1,0,57,15,177,25,1,7,3,50
"UBE2I-AD-03220",24,27,83,11,0,5,67,8,52,5,2,2,11,7,0,78,27,11,0,0,32,18,312,45,8,0,24,9,2,0,19,85,45,9,60,34,5,537
"UBE2I-AD-03222",98,13,77,5,0,10,22,27,0,0,3,0,9,5,84,0,69,25,11,1,48,7,40,47,3,13,36,0,0,3,15,101,13,14,17,0,0,37
"UBE2I-AD-03224",6,49,75,37,4,2,1,0,0,0,11,27,12,4,19,0,28,17,0,6,2,6,41,12,4,16,1,2,4,4,111,73,74,43,9,204,0,96
"UBE2I-AD-03225",16,41,101,60,165,102,222,572,1176,90,18,187,181,150,143,81,75,16,0,129,10,99,111,41,252,13,2,0,98,716,65,34,123,29,87,24,2,148
